Date,Open,High,Low,Close
13-Jan-16,19378.65,19435.5,18819.4,19197.2
14-Jan-16,18960.75,19175.6,18823.75,19031.1
15-Jan-16,19104.6,19131.2,18505.8,18535.45
18-Jan-16,18525.1,18549.85,18004.45,18051.3
19-Jan-16,18107.9,18322.75,17986.9,18281.15
20-Jan-16,18113.6,18113.6,17722.05,17938.05
21-Jan-16,18124.2,18224.9,17673.85,17715.55
22-Jan-16,17930.85,18151.75,17839.2,18107.35
25-Jan-16,18256.2,18320.3,18108.3,18124.45
27-Jan-16,18193.7,18240.3,18050.25,18136.1
28-Jan-16,18102,18151.1,18040.25,18060.4
29-Jan-16,18105.95,18429.9,18098,18399
2-Feb-16,18507.55,18529.6,18043.45,18098.6
3-Feb-16,17844.15,18041.2,17844.15,17901.55
5-Feb-16,19315.65,19643.75,19278.6,19630.2
6-Feb-16,19722.55,19881.5,19681.55,19858.15
8-Feb-16,22592.3,22699.4,22337.1,22367.85
9-Feb-16,22987.1,23060.7,22916.55,23031.05
11-Feb-16,23436.25,23436.25,23196.85,23225.4
12-Feb-16,21828.45,21868.55,21631.55,21683.2
15-Feb-16,17293.4,17643.15,17293.4,17607.1
16-Feb-16,17648.1,17679.45,17133.3,17160.8
17-Feb-16,17179.3,17267.25,16787.8,17227.6
18-Feb-16,17398.05,17480.1,17156.5,17323.95
19-Feb-16,17293.8,17354.15,17192.95,17334.75
22-Feb-16,17416.15,17473.75,17332.15,17460.1
23-Feb-16,17503.25,17503.25,17220.9,17258.75
24-Feb-16,17198,17208.55,16998,17036.25
25-Feb-16,17076.15,17082.95,16920.6,16952.2
26-Feb-16,17120.55,17173.65,16953.55,17074.65
29-Feb-16,17123.4,17264.85,16769.5,17118.15
2-Mar-16,17925.55,18039.4,17824.3,17859.55
3-Mar-16,18004.2,18047.8,17882.75,18030.8
5-Mar-16,19699.25,19764.95,19399.35,19433.5
6-Mar-16,19933.55,20000.2,19820.8,19864.35
8-Mar-16,22433.25,22433.25,21931.75,21972.6
10-Mar-16,23043.85,23577.85,23032.7,23528.2
11-Mar-16,23196.85,23397.4,22860.3,22910.8
14-Mar-16,18335.35,18397.25,18226.45,18286.55
15-Mar-16,18299.65,18302,18070.8,18111.05
16-Mar-16,18092.7,18095.65,17833.1,18038.95
17-Mar-16,18196,18278.6,18134.85,18182.35
18-Mar-16,18210.7,18312.9,18085.4,18284.9
21-Mar-16,18341.85,18587.4,18341.85,18549.6
22-Mar-16,18585.45,18686.6,18458.75,18621.3
23-Mar-16,18635.2,18672.2,18561.75,18648.4
28-Mar-16,18688.4,18704.8,18333.45,18376.45
29-Mar-16,18349.45,18435.45,18210.45,18369.6
30-Mar-16,18473.75,18683.4,18473.75,18659.15
31-Mar-16,18689.5,18808.15,18568.35,18756.6
1-Apr-16,20125.25,20263.7,19891.75,19956.85
2-Apr-16,18050.8,18089.15,17729.3,17858.15
3-Apr-16,18085.75,18217.15,17990.25,18181.2
4-Apr-16,18844.95,18847.55,18741.25,18810.4
5-Apr-16,19360.2,19402.95,19094.9,19126.55
7-Apr-16,20934.7,21045.75,20934.7,20995.35
8-Apr-16,22130.65,22178.85,21892.4,22107.55
10-Apr-16,23615.1,23726,23537.9,23684.25
11-Apr-16,22955.6,22976.45,22378.3,22621.55
13-Apr-16,19103.85,19221.25,19095.95,19170.6
18-Apr-16,19182.8,19384.35,19168.6,19369.15
20-Apr-16,19435.5,19506.15,19331.7,19395.1
21-Apr-16,19487.15,19531.35,19317.55,19388.25
22-Apr-16,19379.8,19463.1,19338.5,19417.75
25-Apr-16,19404.1,19427,19250.8,19295.45
26-Apr-16,19276.3,19429.2,19226.7,19412.8
27-Apr-16,19416.15,19549.2,19400.35,19470.85
28-Apr-16,19494.5,19531.05,19222.8,19240.4
29-Apr-16,19258.25,19364.95,19118.1,19323.2
1-May-16,20031.05,20085.4,19925.6,20068.75
2-May-16,17931.85,18316.9,17886.55,18269.55
4-May-16,18752.45,18776.15,18506.45,18530
5-May-16,19173.5,19236.15,19058.9,19154.15
7-May-16,20991.75,21075.5,20888.6,20975.5
8-May-16,22236.25,22541.45,22232,22529.45
10-May-16,23765.55,23782.3,23593.6,23722.25
12-May-16,21707.2,21914.7,21699.1,21881.1
13-May-16,19606.9,19686.9,19422.55,19447.95
16-May-16,19499.5,19516.15,19351.7,19433.75
17-May-16,19512.75,19561.6,19427.85,19445.6
18-May-16,19390.55,19472.6,19291,19450.05
19-May-16,19468.3,19502.9,19199.2,19222.85
20-May-16,19281.55,19319.75,19065.6,19098.2
23-May-16,19197.8,19215.85,19035.3,19054.4
24-May-16,19082.3,19086.8,18915.85,19008.75
25-May-16,19143.95,19248.2,19126.65,19216.4
26-May-16,19258.1,19460.8,19219.25,19429.15
27-May-16,19490.8,19784.1,19471.5,19716.15
30-May-16,19791.95,19843.55,19688.05,19801.8
31-May-16,19840.3,19856,19665.75,19715.35
1-Jun-16,20089.9,20184.65,19956.65,20008.7
4-Jun-16,18563.95,18678.85,18462.1,18643.35
5-Jun-16,19160.7,19281.6,19109.8,19256.35
6-Jun-16,19869.2,19914.9,19724.25,19754.55
9-Jun-16,23137.25,23416.5,23107.5,23405.35
10-Jun-16,23809.1,23975.85,23580.7,23702.7
12-Jun-16,21961.8,22042.1,21914.2,21937.35
13-Jun-16,19633.55,19673.35,19519.75,19638.95
14-Jun-16,19679.45,19717,19573.1,19682.15
15-Jun-16,19751.3,19850,19727.75,19821.6
16-Jun-16,19820.05,19833.55,19634.75,19801.4
17-Jun-16,19897.9,19912.05,19739.2,19800.9
20-Jun-16,19679.45,19921.55,19642.65,19907.2
21-Jun-16,19952.35,20027.1,19922.15,19951.7
22-Jun-16,19959.75,20002.1,19860.45,19955.65
23-Jun-16,19976.7,19987.85,19855.5,19980.75
24-Jun-16,19535.7,19721.95,19223.8,19706.7
27-Jun-16,19675.8,19957.5,19668.35,19898.95
28-Jun-16,19965.55,20076.4,19965.55,20053.3
29-Jun-16,20144.05,20278,20143,20256.15
30-Jun-16,20366,20568.5,20352.8,20533.7
1-Jul-16,19832.3,19842.2,19363.25,19408.15
4-Jul-16,18705.1,18705.1,18531.35,18563.9
6-Jul-16,19833.45,19902.55,19781.9,19842.85
7-Jul-16,20999.9,21023.4,20922.5,20950.35
9-Jul-16,23476.7,23537.7,23408.45,23461.7
10-Jul-16,23790.1,23846.55,23538.95,23644.85
11-Jul-16,22891.7,23020.25,22726.65,22776.55
12-Jul-16,22027.7,22047.3,21786.2,21916.15
13-Jul-16,21568.05,21694.1,21360.95,21427.1
14-Jul-16,21460.3,21535.85,21420.7,21520.6
15-Jul-16,21613.25,21692.15,21541.75,21579.4
18-Jul-16,21645.05,21679.5,21394.75,21429.35
19-Jul-16,21461.25,21540.8,21318.4,21503.85
20-Jul-16,21541.5,21688.9,21541.5,21673.75
21-Jul-16,21802.85,21842.1,21683.2,21700.1
22-Jul-16,21758.6,21993.15,21660.6,21980.35
25-Jul-16,22047.6,22241.65,22028.25,22219.55
26-Jul-16,22257.5,22371.55,22148.4,22197.7
27-Jul-16,22278.75,22357.15,22152.2,22334.05
28-Jul-16,22365.05,22462.9,22323.2,22419.3
29-Jul-16,22465.65,22604.55,22432.1,22457.4
1-Aug-16,19522.05,19674.2,19485.05,19598.75
2-Aug-16,18324.7,18424.6,18189,18219.15
3-Aug-16,18183.6,18338.6,18105.9,18208.65
4-Aug-16,18554,18674.1,18516.9,18656.35
6-Aug-16,19886.6,19966.05,19854.65,19944.1
7-Aug-16,20998.05,21025.9,20862.9,20999.25
8-Aug-16,22637.15,22811.75,22548.15,22764.25
9-Aug-16,23520.9,23568.95,23441.55,23551.9
11-Aug-16,22856.1,22889.35,22691.35,22856.3
12-Aug-16,22075.55,22331.15,22057.25,22307.4
16-Aug-16,22577.5,22685.5,22473.55,22624.2
17-Aug-16,22642.25,22792.25,22616.2,22777.35
18-Aug-16,22829.35,22902.3,22819.1,22868.7
19-Aug-16,22931.1,22988.15,22833.55,22925.2
22-Aug-16,22931,22966.5,22738.35,22789.4
23-Aug-16,22783.2,22783.2,22522.25,22656.1
24-Aug-16,22697.25,22887.2,22686.45,22859.1
25-Aug-16,22918.4,22974.3,22698.7,22732.8
26-Aug-16,22806.35,22877,22667.95,22797.45
29-Aug-16,22815.8,22833.9,22688.7,22818.05
30-Aug-16,22902.05,23000.45,22893.25,22973.85
31-Aug-16,23043.95,23159.5,22961.15,23005.65
2-Sep-16,18061.85,18119.4,17804.9,17824.95
3-Sep-16,18132.4,18263.35,18058.25,18253.3
5-Sep-16,19328.2,19451.5,19307.95,19405.85
6-Sep-16,19993.25,20037.8,19853.75,19884.8
8-Sep-16,22802.65,22806.3,22526,22623.35
9-Sep-16,23575.05,23606.4,23304.9,23339.1
11-Sep-16,21509.85,22474.15,20853.95,22430.8
12-Sep-16,22349.25,22363.75,22184.95,22237.75
14-Sep-16,22773.05,22936.95,22702.9,22914.05
15-Sep-16,22959.1,22959.1,22752,22809.3
16-Sep-16,22943.05,23119.85,22764.7,22866.7
19-Sep-16,22933.35,22980.8,22857.65,22933.45
20-Sep-16,22962.2,23004.3,22893.95,22936.2
21-Sep-16,22988.65,23055.35,22895.95,22921.8
22-Sep-16,23136.55,23235.45,23029.85,23220.7
23-Sep-16,23266.7,23375.55,23217.2,23246.95
26-Sep-16,23240.95,23314.25,23094.6,23165.2
27-Sep-16,23245.1,23298.6,23081.9,23139.85
28-Sep-16,23185.55,23327.75,23154.55,23298.45
29-Sep-16,23416.75,23447,22329.55,22481
30-Sep-16,22453.65,22956.35,22387.3,22908
2-Oct-16,17781.8,17793.7,17474.55,17585.4
3-Oct-16,18296.6,18350.05,18153.55,18178.2
5-Oct-16,19428.15,19463.1,19372.6,19413.2
6-Oct-16,19921.1,19984.45,19759.3,19779.5
8-Oct-16,22648.75,22662.05,22214.5,22246.4
10-Oct-16,23749.65,23772.95,23578,23598.65
11-Oct-16,22796.85,23088.95,22737.9,22791.85
13-Oct-16,23562.65,23568.45,23023.45,23229.6
14-Oct-16,23303.75,23359.25,23185.25,23329.9
17-Oct-16,23379.3,23419.95,23135.85,23191.2
18-Oct-16,23286,23635.5,23281.05,23600.55
19-Oct-16,23697.3,23739.6,23577.5,23670.45
20-Oct-16,23773.35,23819.5,23677,23699.3
21-Oct-16,23747.6,23759.6,23603.85,23741.4
24-Oct-16,23801.75,23830.05,23649.2,23677.55
25-Oct-16,23696.85,23722.2,23519.6,23701.2
26-Oct-16,23654.2,23664.65,23387.5,23463.95
27-Oct-16,23422.3,23423.7,23135.5,23197.9
28-Oct-16,23271.5,23542.4,23241.9,23516.85
30-Oct-16,23631.4,23634.2,23570.2,23595.95
1-Nov-16,19483.55,19530.85,19275.8,19379.8
2-Nov-16,17540.7,17573.8,16976.3,17028.45
3-Nov-16,18168.55,18308.2,18134.15,18232.1
4-Nov-16,18687.75,18832,18617.55,18820.05
5-Nov-16,19225.15,19484.65,19174.7,19430.1
7-Nov-16,21196.2,21379.25,21196.2,21345.25
8-Nov-16,22258.2,22363.25,22022.85,22306.85
11-Nov-16,22537.75,22565.05,21922.45,22033.45
15-Nov-16,22028.75,22028.75,20889,21066.65
16-Nov-16,21350.85,21509.85,20970.05,21229
17-Nov-16,21261.85,21401.65,21156.6,21231.55
18-Nov-16,21282.65,21371.9,21159.05,21332.05
21-Nov-16,21416.2,21437.8,20758.3,20791.8
22-Nov-16,20940.95,21176.85,20797.55,21121.55
23-Nov-16,21280.15,21453.75,21110.35,21417.65
24-Nov-16,21358.6,21480.9,21225.2,21404.5
25-Nov-16,21500.35,21772.05,21424,21747.8
28-Nov-16,21736.15,21948.75,21687.85,21907.85
29-Nov-16,21953.9,22102.5,21894.55,21929.45
30-Nov-16,21999.45,22233.75,21957.85,22184.65
1-Dec-16,19439.35,19494.6,19234.7,19263.85
2-Dec-16,17151.45,17153.05,16607.8,17031.95
4-Dec-16,18861.55,18975.55,18852.15,18955.4
5-Dec-16,19487.55,19649.85,19484.35,19629.2
7-Dec-16,21418.75,21531.2,21382.35,21516.3
8-Dec-16,22334.15,22560.55,22298.25,22513.9
9-Dec-16,22999.6,23004.75,22605.85,22674.6
12-Dec-16,22238.15,22238.15,21918.35,21965.45
13-Dec-16,21960.9,21969.25,21759.45,21865
14-Dec-16,21915.65,21917.2,21651.2,21666.65
15-Dec-16,21513.25,21829.4,21494.15,21630.55
16-Dec-16,21674.6,21704.65,21527.45,21593.4
19-Dec-16,21630.6,21630.6,21423.3,21450.4
20-Dec-16,21452.75,21492.4,21219.2,21273.2
21-Dec-16,21349.75,21359.95,21224.5,21260.95
22-Dec-16,21236.6,21239.4,20857.95,20892.45
23-Dec-16,20910.55,21032.25,20726.05,20798.35
26-Dec-16,20754.15,20763.1,20405.6,20426.2
27-Dec-16,20449.45,20836.8,20322.35,20811.75
28-Dec-16,20897.95,21089.25,20862.35,20902.25
29-Dec-16,20906,21199.65,20892.3,21151.75
30-Dec-16,21229.5,21433.45,21223.45,21389.7
2-Jan-17,23350.5,23783.1,23258.9,23756.9
3-Jan-17,24509.6,24563.95,24401.45,24456.65
6-Jan-17,26057.35,26140.65,25969.4,26095.75
8-Jan-17,27990.25,28038.8,27821.25,27872.95
9-Jan-17,28169.05,28370.5,28131.2,28338.35
11-Jan-17,29833.8,30035.5,29825.8,29903.7
12-Jan-17,29884.85,30012.5,29388.1,29471
13-Jan-17,22696.15,22705.15,22499.45,22647.65
16-Jan-17,22679.3,22802.2,22617.2,22789.9
17-Jan-17,22856.65,22911.35,22724.7,22779.35
18-Jan-17,22827.7,22977.95,22811.4,22919.1
19-Jan-17,22926.7,23004.35,22897.2,22983.95
20-Jan-17,22940.65,23000.65,22604.55,22646.05
23-Jan-17,22640.05,22856.8,22626.3,22843.3
24-Jan-17,22927.75,23111.8,22881.6,23087.35
25-Jan-17,23155.3,23434.65,23121.85,23395.6
27-Jan-17,23429.2,23657.9,23414.9,23520.3
30-Jan-17,23505.15,23686.1,23438.65,23651.35
31-Jan-17,23704.1,23709.6,23240.05,23279.3
1-Feb-17,21488.55,21604.7,21346.4,21580.25
2-Feb-17,23795.1,23978.6,23728.35,23916.6
3-Feb-17,24588.95,24617.95,24056.7,24102.7
5-Feb-17,26395.65,26522.9,26242.45,26457.55
6-Feb-17,26203.8,26276.45,26141.5,26254.9
8-Feb-17,27936.95,27938.5,27630.6,27729
11-Feb-17,29956.45,30115.7,29891.1,30020.4
13-Feb-17,24280.1,24298.1,24005.05,24204.3
14-Feb-17,24260.95,24261.25,23910.45,23974.85
15-Feb-17,23956.5,24008.95,23592.15,23673.6
16-Feb-17,23707.4,24126.25,23580.6,24084.1
17-Feb-17,24230,24317.15,24118.95,24250.8
20-Feb-17,24286.8,24423.5,24218.55,24405.35
21-Feb-17,24452.7,24641.5,24424.05,24614.05
22-Feb-17,24668.35,24671.7,24403.45,24462.9
23-Feb-17,24495.05,24532.6,24335.3,24376.85
27-Feb-17,24375.75,24450.7,24328.8,24349.55
28-Feb-17,24401.85,24471.85,24349.5,24424.35
1-Mar-17,21640.35,21804.9,21588.4,21753.45
2-Mar-17,23985.1,24055.25,23858.5,23943.15
3-Mar-17,24052.5,24130.05,23909.85,24091.2
4-Mar-17,25146.9,25248.4,25106.7,25217.15
5-Mar-17,26571.35,26640,26386.5,26441.45
7-Mar-17,26340.75,26617.8,26290.15,26588
8-Mar-17,27760.6,27984.45,27695,27785.3
10-Mar-17,27837.4,27918.15,27734.45,27819.45
11-Mar-17,30116.7,30171.9,29951.4,30043.9
14-Mar-17,24395.2,24463.25,24247.8,24425.9
15-Mar-17,24473.3,24622.9,24445.2,24581.95
16-Mar-17,24702.8,24938.65,24694.7,24924.9
17-Mar-17,24995.7,25022.45,24821.05,24914.8
20-Mar-17,24977.25,24977.25,24847.85,24918.65
21-Mar-17,24919.5,24919.5,24622.85,24781
22-Mar-17,24593.45,24599.1,24443.5,24550.15
23-Mar-17,24702.55,24820.85,24696.1,24795.85
24-Mar-17,24830.95,24931.25,24786.55,24805.5
27-Mar-17,24819.1,24868,24678.9,24701.9
28-Mar-17,24765.15,24925.65,24752.25,24892.3
29-Mar-17,24940.5,24950.25,24810.2,24911.2
30-Mar-17,24936.25,25063.05,24920.8,25013
31-Mar-17,25066.25,25161.7,25026.1,25119.45
1-Apr-17,21821.2,21866.1,21681.35,21724.85
5-Apr-17,26501.95,26543.95,26419.1,26514.45
7-Apr-17,26680.15,26771.5,26509.6,26547.9
8-Apr-17,27753.9,28195.4,27700.5,28119.1
9-Apr-17,28353.25,28379.45,27875.6,28183.15
10-Apr-17,27883.75,27974.7,27792.8,27869.85
12-Apr-17,29583.95,29636.05,29245.35,29489.6
13-Apr-17,25924.65,25932.45,25823.6,25872.45
17-Apr-17,25910.35,25969.3,25759.95,25813.25
18-Apr-17,25861.75,26017.15,25506.95,25539.05
19-Apr-17,25527.65,25737.35,25494.9,25694.35
20-Apr-17,25809.95,25873.4,25714.4,25786.75
21-Apr-17,25913.8,25941.95,25729.75,25845.65
24-Apr-17,25887.45,26083.4,25845.3,26062.35
25-Apr-17,26183.15,26478,26166.95,26461.4
26-Apr-17,26557.55,26565.65,26170.9,26407.45
27-Apr-17,26445.65,26470.05,26241.55,26281.1
28-Apr-17,26299.6,26412,26248.05,26323.6
1-May-17,21829.55,22087.75,21822.95,22074.6
4-May-17,25310.1,25494.95,25238,25478.1
5-May-17,26508.8,26515.15,26013.4,26142.25
6-May-17,26355.15,26546,26319.1,26457.2
7-May-17,26577.5,26786.25,26548.05,26756.05
9-May-17,28295.45,28355.75,28178.55,28338.7
10-May-17,27944.75,28081.85,27918.25,27951.85
12-May-17,29487.05,29543.75,29197.8,29511.65
15-May-17,26831.85,26979,26780.65,26949.1
16-May-17,27029.9,27031.65,26882.05,26940.95
17-May-17,26929.9,26983.35,26752.2,26799.55
18-May-17,26609.55,26671.2,26193.35,26251.05
19-May-17,26399.5,26477.8,25846.85,26099.3
22-May-17,26282.6,26369.2,25853,25880.5
23-May-17,25919.5,25919.5,25250.85,25534.85
24-May-17,25580.5,25608.4,25030.75,25149.45
25-May-17,25255.55,25489.55,25125.6,25407.7
26-May-17,25460.35,26011.4,25418.85,25983.3
29-May-17,26035.75,26085.55,25602,25727.8
30-May-17,25641.85,25938.5,25481.85,25918.45
31-May-17,26027.25,26140.4,25981.65,26027.75
1-Jun-17,22141.95,22227.6,21977.3,22024.45
2-Jun-17,24089.4,24230.45,24073.5,24205.75
3-Jun-17,24182.55,24252.5,24143.5,24228.35
4-Jun-17,25444.95,25580.8,25394.55,25561.4
6-Jun-17,26479.95,26505.05,26178.7,26264.45
7-Jun-17,26847.9,26948.4,26836.8,26869.65
9-Jun-17,28192.8,28419.6,28134.7,28377.15
10-Jun-17,28049.25,28199.75,28046.15,28176.15
11-Jun-17,30146.05,30356.85,30135.5,30242.2
12-Jun-17,29436.3,29504.85,29188.75,29219.65
13-Jun-17,26623.9,26704.65,26543.15,26584.7
14-Jun-17,26635.95,26650.6,26389.8,26507.4
15-Jun-17,26497.2,26579.35,26418.15,26474.95
16-Jun-17,26535.85,26669.9,26486.55,26550
19-Jun-17,26644.55,26701.9,26565.85,26648.25
20-Jun-17,26713.8,26766.5,26624.95,26684
21-Jun-17,26685.5,26717.65,26601.7,26687.1
22-Jun-17,26721.5,26819.55,26427.2,26497.1
23-Jun-17,26544.05,26556.1,26031.55,26157.9
27-Jun-17,26208.5,26229.6,25774.7,25968.2
28-Jun-17,25945.25,26078.65,25806.5,26040.15
29-Jun-17,26126.65,26259.85,26019.05,26054.2
30-Jun-17,26001.95,26290.65,25913.65,26254.5
2-Jul-17,24267.4,24312.2,24009.5,24130.35
3-Jul-17,24275.75,24291.35,24174.45,24203.8
4-Jul-17,25513.5,25740.75,25480.75,25552.95
6-Jul-17,26355.95,26462.15,26316.85,26422.6
7-Jul-17,26866.7,26920.15,26774.5,26872.4
8-Jul-17,28186.75,28556.05,28157.85,28499.25
9-Jul-17,28539.4,28613.65,28453.85,28583.5
11-Jul-17,30390.45,30408.4,29694.95,29779.3
12-Jul-17,29250.1,29754.1,29246.55,29711.7
13-Jul-17,27291.65,27430.8,27283.2,27405.2
14-Jul-17,27443.2,27470.7,27251.4,27413.9
17-Jul-17,27439.75,27504.35,27342.3,27452.15
18-Jul-17,27396.35,27503.3,27243.35,27277.25
19-Jul-17,27383.75,27663.8,27373.55,27644.25
20-Jul-17,27659.8,27695.25,27496.15,27535.55
21-Jul-17,27590.65,27660.6,27351.75,27605.4
24-Jul-17,27624,27671.8,27562.1,27634.8
25-Jul-17,27691.3,27762.9,27600.95,27711.65
26-Jul-17,27758.05,27805.4,27691.45,27735.6
27-Jul-17,27801.75,27873.45,27550.7,27583.25
28-Jul-17,27509.05,27786.5,27470.1,27759.55
31-Jul-17,27853.15,27944.35,27726.05,27922.8
2-Aug-17,24225,24321.15,24042.45,24249.2
3-Aug-17,24240.35,24240.45,23953.9,24124.1
5-Aug-17,26226.95,26297.45,26171.1,26255.3
6-Aug-17,26506.35,26586.4,26419.35,26507.25
8-Aug-17,28559.05,28601.55,28004.5,28144.8
9-Aug-17,28675.4,28688.7,28307.95,28377.15
11-Aug-17,29840.15,29925,29451,29546.85
12-Aug-17,29847.4,30060.25,29839.1,30001.7
14-Aug-17,27094.4,27512.9,27087.5,27464.1
16-Aug-17,27603.6,27775.15,27400.15,27734.3
17-Aug-17,27851.35,27975.25,27660.6,27718.35
18-Aug-17,27562.5,27712.9,27405.85,27657.05
21-Aug-17,27743.95,27842.1,27168.4,27217.6
22-Aug-17,27359.45,27474.5,27006.6,27073.95
23-Aug-17,27232.35,27461.2,27113.6,27441.3
24-Aug-17,27520.8,27725.6,27459.2,27679.2
28-Aug-17,27763.3,28000.7,27734.65,27948.85
29-Aug-17,27918.35,27918.35,27577.25,27647
30-Aug-17,27850.25,28101.15,27827.2,28066.8
31-Aug-17,28120.7,28132,27975.4,28054.4
1-Sep-17,22098.7,22125,22009.9,22035.5
2-Sep-17,24254,24337.45,24042.75,24257.8
3-Sep-17,24126.35,24185.35,24044.15,24089.85
5-Sep-17,26310.4,26484.15,26223.65,26465.1
6-Sep-17,26538.55,26624.55,26391.55,26606.4
8-Sep-17,28079.2,28079.2,27552,27652
10-Sep-17,28267.95,28380.45,28139.05,28219.15
11-Sep-17,29739.05,29856.45,29378.95,29741.8
13-Sep-17,28914,29051.4,28686.65,28753.5
14-Sep-17,28871.5,29035.9,28726,28851.75
15-Sep-17,28781.35,28854.2,28596.4,28781.45
18-Sep-17,28952.6,28992.15,28851.5,28891.3
19-Sep-17,28945.8,29015.1,28847.2,28967.05
20-Sep-17,29040.2,29069.9,28845.2,28886.95
21-Sep-17,28912,28950.25,28479.75,28695.45
22-Sep-17,28600.45,28601.3,27897.35,27947.25
25-Sep-17,27986.05,27986.05,27234.45,27583.55
26-Sep-17,27597.65,27794.25,27385.95,27648.1
27-Sep-17,27808.7,27808.7,27068.55,27132.75
28-Sep-17,27235.55,27304.8,26929.65,27216.5
29-Sep-17,27346.75,27736.1,27322.35,27558.9
1-Oct-17,22108.75,22276.55,22080.55,22260.5
2-Oct-17,24324.55,24325.95,24140.95,24201.85
3-Oct-17,24148.2,24213.45,23976.25,24042.35
4-Oct-17,25618.05,25761.1,25559.85,25732.9
5-Oct-17,26578.15,26833.6,26569.35,26806.7
7-Oct-17,26951.9,27129.05,26836.2,27108.15
8-Oct-17,27511.3,27554.5,26579.3,26895.05
10-Oct-17,28336,28430.1,28302.9,28391.6
11-Oct-17,29707.55,29824.2,29516.75,29654.8
13-Oct-17,28659.3,28668.2,28546.65,28575.45
16-Oct-17,28679.65,28761.85,28534.45,28646.45
17-Oct-17,28658.9,28797.95,28583.55,28782.7
18-Oct-17,28814.45,28816.95,28621.9,28740.2
19-Oct-17,28813.35,28816.35,28469.7,28588.3
23-Oct-17,28614.8,28763.15,28569.75,28731.25
24-Oct-17,28833.35,28836.65,28636.2,28676.85
25-Oct-17,28931.85,29070.75,28804.05,29038.15
26-Oct-17,29094.6,29313.65,29018,29154.1
27-Oct-17,29245.3,29475.65,29241,29355.7
30-Oct-17,29478.45,29723.3,29472.3,29674.75
31-Oct-17,29775.15,29785.3,29495.55,29644.15
1-Nov-17,22346.4,22560.25,22319,22543.25
4-Nov-17,25701.75,25908.8,25693.65,25872.8
5-Nov-17,26895.3,26947.35,26784.55,26849.65
7-Nov-17,27161.85,27216.7,26901,26929.45
8-Nov-17,26519.65,27169.75,26343.45,26873.85
9-Nov-17,28533.5,28690.55,28360.65,28592.5
10-Nov-17,28518.9,28606.45,28051.05,28214.85
12-Nov-17,30149.2,30176.15,30033.65,30087
13-Nov-17,29713.65,29721.1,29404.6,29447.1
14-Nov-17,29482.7,29555,29319.75,29353.6
15-Nov-17,29282.15,29359.5,28890.45,29014.75
16-Nov-17,29106.85,29423,29029.5,29350.5
17-Nov-17,29690.8,29846.2,29687.35,29754.6
20-Nov-17,29764.5,29851.85,29643.75,29784.95
21-Nov-17,29877.65,29951.65,29698.9,29832.7
22-Nov-17,29938.15,29952.2,29652.6,29791.45
23-Nov-17,29845.9,29865.75,29613.4,29780.8
24-Nov-17,29868.45,29931.8,29785.9,29908.95
27-Nov-17,29906.3,30019.7,29802.75,29994.1
28-Nov-17,30022.25,30153.7,29923.95,30039.85
29-Nov-17,30116.1,30181.35,29975.55,30030.35
30-Nov-17,29951.25,29974.35,29721.2,29768.1
1-Dec-17,22584.2,22646.5,22501.25,22622.7
4-Dec-17,25901.45,26008.7,25631.95,25915.65
5-Dec-17,26852.8,26864.05,26546.1,26725.2
6-Dec-17,26609.35,26670.2,26458.7,26557.6
7-Dec-17,26984.7,27198.05,26976.65,27176.3
9-Dec-17,28733.65,28873.2,28656,28852.95
10-Dec-17,28302.85,28558.05,28165.75,28528.85
12-Dec-17,30093.9,30104.1,29755,29787.1
13-Dec-17,29786.1,29898.05,29390.4,29496.7
14-Dec-17,29576.05,29649.6,29232.8,29508.45
15-Dec-17,29780.6,29851.45,29718.1,29759.7
18-Dec-17,29615.1,30166.75,29035.05,30042.25
19-Dec-17,30187.85,30495.65,30176.65,30473.4
20-Dec-17,30507.7,30587.25,30414.15,30480.45
21-Dec-17,30540.45,30656.45,30462.9,30625
22-Dec-17,30691.55,30805.6,30661.65,30764.8
26-Dec-17,30860.75,30951.8,30786.9,30899.9
27-Dec-17,30944.65,31009.1,30641.2,30750.4
28-Dec-17,30808.4,30875.8,30672.4,30765.55
29-Dec-17,30855.1,31058.4,30843.1,30964.65
1-Jan-18,31043.8,31174.75,30855.6,30899.6
2-Jan-18,30605.4,30701.85,29950.8,30524.85
3-Jan-18,29416.4,29577.3,29169.65,29202.2
6-Jan-18,29277.45,29380.75,28916.25,28948
8-Jan-18,29783.35,29886.3,29617.8,29783.15
10-Jan-18,27231.4,27376.2,26656.75,27307.9
11-Jan-18,26697.5,26873.35,26596.15,26728.8
15-Jan-18,31783.15,31888.2,31604,31639.55
16-Jan-18,31719.05,31738.65,31036.6,31122.2
17-Jan-18,31126.5,31376.3,30653.35,31348.05
18-Jan-18,31520.1,31546.45,30687.25,30931.85
19-Jan-18,30953.4,31221.95,30786.35,31165.65
22-Jan-18,31207.25,31458.25,31082.15,31404.6
23-Jan-18,31483.85,31700.55,31470.2,31628.3
24-Jan-18,31538.9,31607.9,31316.25,31440.65
25-Jan-18,31511.35,31525.7,30949.05,31013.1
29-Jan-18,31132,31239.5,30836.75,30891.2
30-Jan-18,30852.75,30873.4,30664.3,30712.4
31-Jan-18,30644.4,30709.8,30277.55,30500.3
1-Feb-18,31022.85,31060.1,30554.3,30798.3
2-Feb-18,30253.5,30299.85,29454.2,29656.45
4-Feb-18,28718.9,29148.25,28635.05,29114.25
5-Feb-18,30794.3,30817.4,30206.75,30287.9
